Proj_num,Name_CN,Name_EN,CategoryCN,CategoryEN,Time,Type_CN,Type_EN,Place_CN,Place_EN,Unit_CN,Unit_EN,X,Y,ProvinceCN,ProvinceEN,Region4CN,Region4EN,Region7CN,Region7EN,center
Ⅱ-37,唢呐艺术（丹东鼓乐）,Suona Art (Dandong drum music),传统音乐,Traditional music,2008,扩展项目,Extension project,辽宁省丹东市,"Dandong City, Liaoning Province",丹东市非物质文化遗产保护研究中心,Dandong Intangible Cultural Heritage Protection Research Center,124.377213,40.122706,辽宁,Liaoning,东北,Northeast China,东北,Northeast China,"124.377213,40.122706"
Ⅱ-37,唢呐艺术（杨小班鼓吹乐棚）,Suona Art (Yang Xiaoban's advocacy Music Studio),传统音乐,Traditional music,2008,扩展项目,Extension project,黑龙江省肇州县,"Zhaozhou County, Heilongjiang Province",肇州县非物质文化遗产保护中心,Zhaozhou Intangible Cultural Heritage Protection Center,125.261947,45.696985,黑龙江,Heilongjiang,东北,Northeast China,东北,Northeast China,"125.261947,45.696985"
Ⅱ-37,唢呐艺术（于都唢呐公婆吹）,Suona Art (played by Yudu suona's father-in-law),传统音乐,Traditional music,2008,扩展项目,Extension project,江西省于都县,"Yudu County, Jiangxi Province",于都县文化馆,Yudu County Cultural Center,115.410335,25.954984,江西,Jiangxi,中部,Central China,华中,Central China,"115.410335,25.954984"
Ⅱ-37,唢呐艺术（万载得胜鼓）,Suona Art (Wanzai Desheng drum),传统音乐,Traditional music,2008,扩展项目,Extension project,江西省万载县,"Wanzai County, Jiangxi Province",万载县文化馆,Wanzai County Cultural Center,114.440249,28.109188,江西,Jiangxi,中部,Central China,华中,Central China,"114.440249,28.109188"
Ⅱ-37,唢呐艺术（邹城平派鼓吹乐）,Suona Art (advocacy music of Zou Chengping school),传统音乐,Traditional music,2008,扩展项目,Extension project,山东省邹城市,"Zoucheng City, Shandong Province",邹城市文化馆,Zoucheng Cultural Center,116.998022,35.40544,山东,Shandong,东部,Eastern China,华东,East China,"116.998022,35.40544"
Ⅱ-37,唢呐艺术（沮水呜音）,Suona Art (Ju water whine),传统音乐,Traditional music,2008,扩展项目,Extension project,湖北省保康县,"Baokang County, Hubei Province",保康县文化馆,Baokang County Cultural Center,111.25559,31.88042,湖北,Hubei,中部,Central China,华中,Central China,"111.25559,31.88042"
Ⅱ-37,唢呐艺术（呜音喇叭）,Suona Art (trumpet),传统音乐,Traditional music,2008,扩展项目,Extension project,湖北省南漳县,"Nanzhang County, Hubei Province",南漳县文化馆,Nanzhang County Cultural Center,111.833138,31.776835,湖北,Hubei,中部,Central China,华中,Central China,"111.833138,31.776835"
Ⅱ-37,唢呐艺术（远安呜音）,Suona Art (Yuan'an sound),传统音乐,Traditional music,2008,扩展项目,Extension project,湖北省远安县,"Yuan'an County, Hubei Province",远安县文化馆,Yuan'an County Cultural Center,111.634855,31.063272,湖北,Hubei,中部,Central China,华中,Central China,"111.634855,31.063272"
Ⅱ-37,唢呐艺术（青山唢呐）,Suona Art (Castle Peak suona),传统音乐,Traditional music,2008,扩展项目,Extension project,湖南省湘潭县,"Xiangtan County, Hunan Province",湘潭县文化馆,Xiangtan County Cultural Center,112.945338,27.782375,湖南,Hunan,中部,Central China,华中,Central China,"112.945338,27.782375"
Ⅱ-37,唢呐艺术（永城吹打）,Suona Art (Yongcheng blow),传统音乐,Traditional music,2008,扩展项目,Extension project,重庆市綦江区,"Qijiang District, Chongqing",重庆市綦江区文化馆,Chongqing Qijiang District Cultural Center,106.647612,29.031247,重庆,Chongqing,西部,Western China,西南,Southwest China,"106.647612,29.031247"
Ⅱ-37,唢呐艺术（绥米唢呐）,Suona Art (Suimi suona),传统音乐,Traditional music,2008,扩展项目,Extension project,陕西省绥德县,"Suide County, Shaanxi Province",绥德县文化馆,Suide County Cultural Center,110.257827,37.502325,陕西,Shaanxi,西部,Western China,西北,Northwest China,"110.257827,37.502325"
Ⅱ-37,唢呐艺术（绥米唢呐）,Suona Art (Suimi suona),传统音乐,Traditional music,2008,扩展项目,Extension project,陕西省米脂县,"Mizhi County, Shaanxi Province",米脂县文化馆,Mizhi County Cultural Center,110.178118,37.754722,陕西,Shaanxi,西部,Western China,西北,Northwest China,"110.178118,37.754722"
Ⅱ-37,唢呐艺术（徐州鼓吹乐）,Suona Art (Xuzhou drum music),传统音乐,Traditional music,2011,扩展项目,Extension project,江苏省徐州市,"Xuzhou City, Jiangsu Province",徐州文化馆,Xuzhou Cultural Center,117.179038,34.263014,江苏,Jiangsu,东部,Eastern China,华东,East China,"117.179038,34.263014"
Ⅱ-37,唢呐艺术（砀山唢呐）,Suona Art (Dangshan suona),传统音乐,Traditional music,2011,扩展项目,Extension project,安徽省宿州市,"Suzhou City, Anhui Province",砀山县文化馆,Dangshan County Cultural Center,116.978625,33.635405,安徽,Anhui,中部,Central China,华东,East China,"116.978625,33.635405"
Ⅱ-37,唢呐艺术（长汀公嫲吹）,Suona Art (Changting Gongyu blowing),传统音乐,Traditional music,2011,扩展项目,Extension project,福建省长汀县,"Changting County, Fujian Province",福建省长汀县文化馆,Changting County Cultural Center of Fujian Province,116.352735,25.836392,福建,Fujian,东部,Eastern China,华东,East China,"116.352735,25.836392"
Ⅱ-37,唢呐艺术（临县大唢呐）,Suona Art (Linxian suona),传统音乐,Traditional music,2014,扩展项目,Extension project,山西省临县,"Linxian County, Shanxi Province",临县大唢呐培训活动中心,Linxian Da suona Training Center,110.986044,37.950173,山西,Shanxi,中部,Central China,华北,North China,"110.986044,37.950173"
Ⅱ-37,唢呐艺术（灵璧菠林喇叭）,Suona Art (Lingbi Bolin horn),传统音乐,Traditional music,2014,扩展项目,Extension project,安徽省灵璧县,"Lingbi County, Anhui Province",灵璧县文化馆,Lingbi County Cultural Center,117.546913,33.554625,安徽,Anhui,中部,Central China,华东,East China,"117.546913,33.554625"
Ⅱ-38,羌笛演奏及制作技艺,Qiang flute playing and making skills,传统音乐,Traditional music,2006,新增项目,New project,四川省茂县,"Mao County, Sichuan Province",茂县文化馆,Mao County Cultural Center,103.851362,31.683491,四川,Sichuan,西部,Western China,西南,Southwest China,"103.851362,31.683491"
Ⅱ-39,辽宁鼓乐,Liaoning drum music,传统音乐,Traditional music,2006,新增项目,New project,辽宁省,Liaoning Province,辽宁省文化遗产保护中心（辽宁省文物保护中心、辽宁省非物质文化遗产保护中心）,"Liaoning Cultural Heritage Protection Center (Liaoning cultural relics protection center, Liaoning Intangible Cultural Heritage Protection Center)",123.428958,41.83432,辽宁,Liaoning,东北,Northeast China,东北,Northeast China,"123.428958,41.83432"
Ⅱ-39,辽宁鼓乐,Liaoning drum music,传统音乐,Traditional music,2006,新增项目,New project,辽宁省辽阳市,"Liaoyang City, Liaoning Province",辽阳市公共文化和体育服务中心,Liaoyang public culture and Sports Service Center,123.175727,41.267261,辽宁,Liaoning,东北,Northeast China,东北,Northeast China,"123.175727,41.267261"
Ⅱ-40,江南丝竹,Southern Sizhu,传统音乐,Traditional music,2006,新增项目,New project,上海市,Shanghai,上海市群众艺术馆,Shanghai Mass Art Museum,121.469135,31.23232,上海,Shanghai,东部,Eastern China,华东,East China,"121.469135,31.23232"
Ⅱ-40,江南丝竹,Southern Sizhu,传统音乐,Traditional music,2006,新增项目,New project,江苏省太仓市,"Taicang City, Jiangsu Province",太仓市文化馆,Taicang Cultural Center,121.125933,31.459518,江苏,Jiangsu,东部,Eastern China,华东,East China,"121.125933,31.459518"
Ⅱ-40,江南丝竹,Southern Sizhu,传统音乐,Traditional music,2008,扩展项目,Extension project,浙江省杭州市,"Hangzhou City, Zhejiang Province",杭州艺术学校,Hangzhou art school,120.20541,30.24828,浙江,Zhejiang,东部,Eastern China,华东,East China,"120.20541,30.24828"
Ⅱ-41,海州五大宫调,Five palace tunes in Haizhou,传统音乐,Traditional music,2006,新增项目,New project,江苏省连云港市,"Lianyungang City, Jiangsu Province",连云港市艺术研究所（连云港市剧目工作室、连云港市非物质文化遗产保护中心）,Lianyungang Art Research Institute (Lianyungang drama studio and Lianyungang Intangible Cultural Heritage Protection Center),119.173208,34.600985,江苏,Jiangsu,东部,Eastern China,华东,East China,"119.173208,34.600985"
Ⅱ-42,嵊州吹打,Shengzhou blow and beat,传统音乐,Traditional music,2006,新增项目,New project,浙江省嵊州市,"Shengzhou City, Zhejiang Province",嵊州市文化馆（嵊州市非物质文化遗产保护中心）,Shengzhou Cultural Center (Shengzhou Intangible Cultural Heritage Protection Center),120.826912,29.564029,浙江,Zhejiang,东部,Eastern China,华东,East China,"120.826912,29.564029"
Ⅱ-43,舟山锣鼓,Zhoushan gongs and drums,传统音乐,Traditional music,2006,新增项目,New project,浙江省舟山市,"Zhoushan City, Zhejiang Province",舟山市定海区非物质文化遗产保护中心,Zhoushan Dinghai Intangible Cultural Heritage Protection Center,122.102503,30.018281,浙江,Zhejiang,东部,Eastern China,华东,East China,"122.102503,30.018281"
Ⅱ-44,十番音乐（闽西客家十番音乐）,Shifan music (Western Fujian Hakka Shifan Music),传统音乐,Traditional music,2006,新增项目,New project,福建省龙岩市,"Longyan City, Fujian Province",福建省龙岩市艺术馆,Fujian Longyan Art Museum,117.012405,25.077855,福建,Fujian,东部,Eastern China,华东,East China,"117.012405,25.077855"
Ⅱ-44,十番音乐（茶亭十番音乐）,Shifan music (Shifan music in tea pavilion),传统音乐,Traditional music,2006,新增项目,New project,福建省福州市,"Fuzhou, Fujian Province",福州市台江区文化馆,Fuzhou Taijiang District Cultural Center,119.291589,26.07737,福建,Fujian,东部,Eastern China,华东,East China,"119.291589,26.07737"
Ⅱ-44,十番音乐（楚州十番锣鼓）,Shifan music (Chuzhou Shifan gongs and drums),传统音乐,Traditional music,2008,扩展项目,Extension project,江苏省淮安市,"Huai'an City, Jiangsu Province",淮安市淮安区文化馆,"Huai'an cultural center, Huai'an District, Huai'an City",119.015788,33.598888,江苏,Jiangsu,东部,Eastern China,华东,East China,"119.015788,33.598888"
Ⅱ-44,十番音乐（邵伯锣鼓小牌子）,Shifan music (Shaobo gongs and drums small brand),传统音乐,Traditional music,2008,扩展项目,Extension project,江苏省江都市,"Jiangdu City, Jiangsu Province",扬州市江都区邵伯镇社会公共事业服务中心,Yangzhou Jiangdu District Shaobo Town Social Public Utilities Service Center,119.575731,32.415777,江苏,Jiangsu,东部,Eastern China,华东,East China,"119.575731,32.415777"
Ⅱ-44,十番音乐（楼塔细十番）,Shifan music (tower Xifan),传统音乐,Traditional music,2008,扩展项目,Extension project,浙江省杭州市,"Hangzhou City, Zhejiang Province",杭州市萧山区楼塔细十番协会,Hangzhou Xiaoshan District louta xishifan Association,120.20541,30.24828,浙江,Zhejiang,东部,Eastern China,华东,East China,"120.20541,30.24828"
Ⅱ-44,十番音乐（遂昌昆曲十番）,Shifan music (Suichang Kunqu Shifan),传统音乐,Traditional music,2008,扩展项目,Extension project,浙江省遂昌县,"Suichang County, Zhejiang Province",遂昌县非物质文化遗产保护中心,Suichang Intangible Cultural Heritage Protection Center,119.271133,28.595295,浙江,Zhejiang,东部,Eastern China,华东,East China,"119.271133,28.595295"
Ⅱ-44,十番音乐（黄石惠洋十音）,Shifan music (Huangshi Huiyang Shiyin),传统音乐,Traditional music,2008,扩展项目,Extension project,福建省莆田市,"Putian City, Fujian Province",莆田市荔城区文化馆,Putian Licheng District Cultural Center,119.002826,25.433788,福建,Fujian,东部,Eastern China,华东,East China,"119.002826,25.433788"
Ⅱ-44,十番音乐（佛山十番）,Shifan music (Foshan Shifan),传统音乐,Traditional music,2008,扩展项目,Extension project,广东省佛山市,"Foshan City, Guangdong Province",佛山市南海区博物馆,Foshan Nanhai District Museum,113.117235,23.031313,广东,Guangdong,东部,Eastern China,华南,South China,"113.117235,23.031313"
Ⅱ-44,十番音乐（海南八音器乐）,Shifan music (Hainan Bayin instrumental music),传统音乐,Traditional music,2008,扩展项目,Extension project,海南省海口市,"Haikou City, Hainan Province",海口市美兰区文化馆,Haikou Meilan District Cultural Center,110.193991,20.046524,海南,Hainan,东部,Eastern China,华南,South China,"110.193991,20.046524"
Ⅱ-45,鲁西南鼓吹乐,Southwest Shandong drum music,传统音乐,Traditional music,2006,新增项目,New project,山东省嘉祥县,"Jiaxiang County, Shandong Province",嘉祥县文化馆,Jiaxiang County Cultural Center,116.336792,35.407984,山东,Shandong,东部,Eastern China,华东,East China,"116.336792,35.407984"
Ⅱ-45,鲁西南鼓吹乐,Southwest Shandong drum music,传统音乐,Traditional music,2008,扩展项目,Extension project,山东省菏泽市牡丹区,"Mudan District, Heze City, Shandong Province",菏泽市牡丹区文化馆,Heze Mudan District Cultural Center,115.411825,35.252768,山东,Shandong,东部,Eastern China,华东,East China,"115.411825,35.252768"
Ⅱ-45,鲁西南鼓吹乐,Southwest Shandong drum music,传统音乐,Traditional music,2011,扩展项目,Extension project,山东省巨野县,"Juye County, Shandong Province",巨野县文化馆,Juye County Cultural Center,116.059613,35.387511,山东,Shandong,东部,Eastern China,华东,East China,"116.059613,35.387511"
Ⅱ-45,鲁西南鼓吹乐,Southwest Shandong drum music,传统音乐,Traditional music,2011,扩展项目,Extension project,山东省单县,"Shan county, Shandong Province",单县文化馆,Shan County Cultural Center,116.1017,34.77956,山东,Shandong,东部,Eastern China,华东,East China,"116.1017,34.77956"
Ⅱ-46,板头曲,Board names of the tunes,传统音乐,Traditional music,2006,新增项目,New project,河南省南阳市,"Nanyang City, Henan Province",南阳市群众艺术馆（南阳市非物质文化遗产保护中心）,Nanyang Mass Art Museum (Nanyang Intangible Cultural Heritage Protection Center),112.535111,33.001107,河南,Henan,中部,Central China,华中,Central China,"112.535111,33.001107"
Ⅱ-47,宜昌丝竹,Yichang Sizhu,传统音乐,Traditional music,2006,新增项目,New project,湖北省宜昌市夷陵区,"Yiling District, Yichang City, Hubei Province",宜昌市夷陵区文化馆,Yichang Yiling District Cultural Center,111.320609,30.772339,湖北,Hubei,中部,Central China,华中,Central China,"111.320609,30.772339"
Ⅱ-48,枝江民间吹打乐,Zhijiang folk percussion music,传统音乐,Traditional music,2006,新增项目,New project,湖北省枝江市,"Zhijiang City, Hubei Province",枝江市文化馆,Zhijiang Cultural Center,111.754749,30.428491,湖北,Hubei,中部,Central China,华中,Central China,"111.754749,30.428491"
Ⅱ-49,广东音乐,Guangdong folk music,传统音乐,Traditional music,2006,新增项目,New project,广东省广州市,"Guangzhou City, Guangdong Province",广东音乐曲艺团有限公司,"Guangdong music troupe Co., Ltd",113.259055,23.131789,广东,Guangdong,东部,Eastern China,华南,South China,"113.259055,23.131789"
